timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1590031963489,93203,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031963489,91118,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031963489,10880,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031964490,5784000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031964490,95000,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031964490,91060,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031964490,10248,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031965491,1058000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031965491,96078,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031965491,91067,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031965491,2968,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031966493,322534000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031966493,94339,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031966493,91255,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031966493,20832,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031967493,353404000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031967493,92523,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031967493,90943,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031967493,12228,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031968494,322837000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031968494,92660,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031968494,90902,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031968494,10052,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031969495,329095000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031969495,93000,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031969495,90976,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031969495,12640,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031970496,180000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031970496,98019,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031970496,91007,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031970496,1064,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031971497,1047726000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031971497,89000,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031971497,91223,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031971497,10440,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031972498,1006000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031972498,97058,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031972498,91005,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031972498,2628,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031973499,688956000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031973500,93877,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031973500,91222,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031973500,13068,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031974500,341666000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031974500,96000,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031974500,91368,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031974500,4048,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031975501,180000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031975501,91089,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031975501,91384,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031975501,15772,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031976502,120000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031976502,96116,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031976502,91689,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031976502,2868,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031977503,701063000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031977504,94059,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031977504,91364,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031977504,7724,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031978505,319402000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031978505,86407,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031978505,91265,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031978505,24448,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031979506,8275000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031979506,88118,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031979506,91195,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031979506,14292,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031980507,6553000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031980507,92857,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031980507,91262,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031980507,8780,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031981508,406000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031981508,84259,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031981508,90973,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031981508,86996,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031982509,60000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031982509,86991,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031982509,91016,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031982509,65328,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031983510,60000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031983510,85555,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031983510,91688,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031983510,84544,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031984511,321093000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031984511,82178,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031984511,91959,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031984511,94360,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031985525,60000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031985525,93137,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031985525,91868,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031985525,9956,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031986532,678625000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031986532,94392,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031986532,91657,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031986532,7436,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031987533,8544000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031987533,91489,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031987533,91652,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031987533,6840,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031988534,886000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031988534,95192,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031988534,91634,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031988534,8684,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031989619,938000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031989619,94230,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031989619,91730,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031989619,13980,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031990620,60000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031990620,95959,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031990620,92013,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031990620,8472,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031991669,60000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031991669,92592,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031991669,92093,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031991669,9244,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031992770,319405000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031992770,95370,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031992770,92039,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031992770,4232,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031993777,599000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031993777,90425,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031993778,92090,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031993778,5664,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031994789,60000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031994789,88785,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031994789,92228,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031994789,14092,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031995790,60000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031995790,90625,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031995790,92231,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031995790,8484,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031996806,679485000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031996806,95000,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031996806,92121,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031996806,6052,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031997895,2313000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031997895,91509,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031997895,92049,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031997895,7282,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031999145,3694000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031999145,95161,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031999145,92006,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031999145,8280,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590032000146,1989000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590032000146,92592,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590032000146,91961,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590032000146,4504,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590032001147,938000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590032001147,94736,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590032001147,91980,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590032001147,6140,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590032002148,60000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590032002148,97029,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590032002148,91974,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590032002148,2396,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590032003149,60000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590032003149,98019,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590032003149,92321,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590032003149,2632,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590032004229,758340000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590032004229,92622,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590032004229,92150,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590032004229,16404,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590032005230,276629000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590032005230,93670,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590032005230,92015,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590032005230,3816,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590032006231,7668000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590032006231,94230,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590032006231,92021,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590032006231,8148,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590032007231,3867000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590032007231,93684,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590032007231,92018,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590032007231,7132,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590032008232,2694000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590032008232,97247,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590032008232,92017,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590032008232,7408,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590032009234,1060000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590032009234,88888,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590032009234,92108,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590032009234,10340,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590032010326,180000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590032010326,98165,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590032010326,92082,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590032010326,4304,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590032011448,60000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590032011448,98019,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590032011448,92042,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590032011448,2544,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590032012456,180000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590032012456,98058,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590032012456,92053,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590032012456,1808,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590032014958,180000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590032014958,92342,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590032014958,92072,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590032014958,11458,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590032015960,1044423000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590032015960,92342,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590032015960,92072,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590032015960,11458,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590032016961,1797000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590032016961,91428,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590032016961,91955,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590032016961,6324,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590032017961,120000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590032017962,94949,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590032017962,91957,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590032017962,5004,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590032018963,11483000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590032018963,94285,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590032018963,91975,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590032018963,2968,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590032019964,2598000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590032019964,94680,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590032019964,91796,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590032019964,9223372036854775807,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590032020964,120000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590032020965,98958,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590032020965,92000,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590032020965,2912,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590032021966,120000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590032021966,89814,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590032021966,92253,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590032021966,23420,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590032022966,120000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590032022966,88461,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590032022967,92218,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590032022967,4850,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590032023968,120000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590032023968,95620,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590032023968,92278,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590032023968,7120,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590032031352,240000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590032031352,89692,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590032031352,92442,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590032031352,10909,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590032032353,0,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590032032353,90704,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590032032353,92401,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590032032353,9223372036854775807,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590032033354,120000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590032033354,89265,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590032033354,92440,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590032033354,9600,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590032034355,60000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590032034355,89265,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590032034355,92440,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590032034355,9600,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590032035356,370312000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590032035356,92993,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590032035356,92193,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590032035356,12148,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590032036357,10921000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590032036357,91111,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590032036357,92182,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590032036357,8023,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590032037514,120000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590032037514,91954,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590032037514,92171,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590032037514,6896,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590032043017,60000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590032043017,90588,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590032043017,92177,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590032043017,6112,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590032056025,60000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590032056025,88888,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590032056025,92401,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590032056025,14638,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590032057026,697246000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590032057027,89224,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590032057027,92155,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590032057027,14262,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590032058028,1995000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590032058028,92523,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590032058028,92175,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590032058028,6384,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590032059029,60000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590032059029,92105,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590032059029,92144,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590032059029,8071,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590032060030,60000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590032060030,91666,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590032060031,91897,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590032060031,8644,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590032061032,402000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590032061032,91228,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590032061032,91907,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590032061032,9584,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590032062032,4395000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590032062032,93103,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590032062032,91901,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590032062032,5616,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590032063033,3010000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590032063033,92982,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590032063033,91859,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590032063033,9652,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590032064034,1795000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590032064034,91304,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590032064034,91923,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590032064034,10100,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590032065035,120000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590032065035,95726,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590032065035,91893,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590032065035,10580,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590032066169,402000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590032066169,92198,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590032066169,91899,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590032066169,7814,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590032067170,596000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590032067170,95588,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590032067170,91857,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590032067171,4316,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590032068171,60000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590032068171,94392,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590032068171,91857,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590032068171,6388,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590032069489,60000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
